tmk,parcel_acres,a_acres,b_acres,c_acres,d_acres,e_acres,s0_eligible_acres,s3_eligible_acres,dist_46kv_km,dist_138kv_km
159008002,1.209,0.033,0.0,0.0,1.018,0.158,0.0,0.0,0.0,18.225
157001003,0.208,0.0,0.208,0.0,0.0,0.0,0.021,0.042,0.394,22.29
159008003,1.157,0.052,0.0,0.0,1.105,0.0,0.0,0.0,0.035,18.254
157001004,0.164,0.0,0.164,0.0,0.0,0.0,0.016,0.033,0.468,22.364
159008004,1.118,0.039,0.0,0.0,1.079,0.0,0.0,0.0,0.074,18.279
157001005,0.245,0.0,0.245,0.0,0.0,0.0,0.024,0.049,0.504,22.399
159008005,1.291,0.036,0.0,0.0,0.177,0.0,0.0,0.0,0.112,18.302
157001007,0.149,0.0,0.149,0.0,0.0,0.0,0.015,0.03,0.475,22.37
157001008,0.204,0.0,0.204,0.0,0.0,0.0,0.02,0.041,0.484,22.374
157001014,0.25,0.0,0.25,0.0,0.0,0.0,0.025,0.05,0.486,22.382
157001015,0.049,0.0,0.049,0.0,0.0,0.0,0.005,0.01,0.568,22.466
157001032,2.255,0.0,1.612,0.0,0.0,0.643,0.226,0.451,0.0,21.878
159008015,1.083,0.937,0.0,0.0,0.0,0.0,0.0,0.0,0.135,18.396
157001034,0.096,0.0,0.004,0.0,0.0,0.092,0.004,0.004,0.019,21.875
159008016,1.098,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.101,18.373
157001035,20.491,0.858,1.214,17.842,0.0,0.577,2.049,4.098,0.108,22.355
159008017,1.133,1.133,0.0,0.0,0.0,0.0,0.0,0.0,0.067,18.349
159008018,1.175,0.935,0.0,0.0,0.239,0.0,0.0,0.0,0.032,18.325
159008019,0.463,0.131,0.0,0.0,0.332,0.0,0.0,0.0,0.002,18.395
159008021,0.275,0.043,0.0,0.0,0.177,0.0,0.0,0.0,0.154,18.488
159009001,1.101,0.0,0.0,0.0,0.487,0.614,0.0,0.0,0.0,18.133
159009002,1.062,0.0,0.0,0.0,0.276,0.785,0.0,0.0,0.0,18.041
159009003,1.059,0.0,0.0,0.0,1.059,0.0,0.0,0.0,0.038,18.069
159009004,1.052,0.0,0.0,0.0,1.052,0.0,0.0,0.0,0.077,18.093
159009005,0.123,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.139,18.132
159009007,0.262,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.154,18.161
159009011,0.175,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.152,18.239
159009014,1.239,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.112,18.205
159009015,1.061,0.0,0.0,0.0,1.061,0.0,0.0,0.0,0.074,18.181
159009016,1.064,0.0,0.0,0.0,1.064,0.0,0.0,0.0,0.036,18.156
159009017,0.536,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.021,18.235
159009018,0.931,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.115,18.118
159009020,0.114,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.153,18.219
159009021,0.114,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.153,18.197
159009025,0.126,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.154,18.142
159010001,1.061,0.0,0.0,0.0,0.194,0.867,0.0,0.0,0.003,17.953
159010002,1.984,0.0,0.0,0.0,0.498,1.486,0.0,0.0,0.0,17.836
159010003,1.045,0.0,0.0,0.0,1.045,0.0,0.0,0.0,0.045,17.894
159010004,1.004,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.084,17.919
159010005,0.961,0.0,0.0,0.0,0.889,0.0,0.0,0.0,0.121,17.943
159010009,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,18.019
159010015,1.009,0.0,0.0,0.0,0.941,0.0,0.0,0.0,0.117,18.025
159010016,1.018,0.0,0.0,0.0,1.018,0.0,0.0,0.0,0.079,18.0
159010017,0.991,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.041,17.977
159010018,0.527,0.0,0.0,0.0,0.382,0.0,0.0,0.0,0.026,18.051
159010020,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,18.039
159011001,1.361,0.0,0.0,0.0,1.026,0.335,0.0,0.0,0.003,17.793
159011008,0.847,0.0,0.0,0.0,0.552,0.295,0.0,0.0,0.005,17.719
159011011,1.018,0.0,0.0,0.0,0.865,0.0,0.0,0.0,0.018,17.609
159011012,0.998,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.048,17.745
159011013,0.945,0.0,0.0,0.0,0.945,0.0,0.0,0.0,0.092,17.835
159011014,0.961,0.0,0.0,0.0,0.961,0.0,0.0,0.0,0.099,17.774
159011015,0.995,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.096,17.681
159011022,1.032,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.151,17.798
159011023,1.014,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.144,17.864
159011038,0.523,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.065,17.875
159011039,0.503,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.083,17.756
159011041,0.124,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.065,17.582
159011042,0.124,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.06,17.568
159011043,0.123,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.055,17.554
159011061,0.339,0.0,0.0,0.0,0.0,0.339,0.0,0.0,0.005,17.719
159011062,1.177,0.0,0.0,0.0,0.0,1.177,0.0,0.0,0.009,17.606
159011063,1.925,0.0,0.0,0.0,0.128,1.798,0.0,0.0,0.004,17.474
159011064,1.105,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.048,17.664
159011066,1.64,0.0,0.0,0.0,1.094,0.546,0.0,0.0,0.0,17.611
159011070,1.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,17.752
159012001,1.079,0.0,0.0,0.0,0.195,0.884,0.0,0.0,0.004,19.49
159012002,1.076,0.0,0.0,0.0,0.225,0.851,0.0,0.0,0.004,19.461
159012003,1.082,0.0,0.0,0.0,0.397,0.685,0.0,0.0,0.004,19.431
159012004,1.079,0.0,0.0,0.0,0.323,0.506,0.0,0.0,0.004,19.402
159012005,1.084,0.0,0.0,0.0,0.558,0.158,0.0,0.0,0.0,19.374
159012006,1.065,0.0,0.0,0.0,1.012,0.0,0.0,0.0,0.0,19.348
159012007,1.212,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.083,19.414
159012010,1.0,0.0,0.0,0.0,0.599,0.0,0.0,0.0,0.095,19.475
159012011,0.161,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.095,19.502
159012012,0.988,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.095,19.507
159012013,0.994,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.095,19.533
159012014,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.095,19.56
159012015,0.996,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.095,19.565
159013001,1.089,0.0,0.0,0.0,1.089,0.0,0.0,0.0,0.066,19.726
159013004,1.082,0.279,0.0,0.0,0.324,0.48,0.0,0.0,0.012,19.637
159013005,1.055,0.444,0.0,0.0,0.0,0.611,0.0,0.0,0.004,19.608
159013006,1.083,0.33,0.0,0.0,0.0,0.753,0.0,0.0,0.004,19.578
159013007,1.063,0.247,0.0,0.0,0.0,0.816,0.0,0.0,0.004,19.549
159013008,1.085,0.056,0.0,0.0,0.142,0.888,0.0,0.0,0.004,19.519
159013009,1.012,0.124,0.0,0.0,0.806,0.0,0.0,0.0,0.095,19.591
159013010,0.168,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.095,19.619
159013011,0.98,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.095,19.624
159013012,0.997,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.095,19.65
159013013,0.17,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.095,19.677
159013014,0.97,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.095,19.682
159013015,1.001,0.277,0.0,0.0,0.025,0.0,0.0,0.0,0.098,19.709
159013016,0.176,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.114,19.736
159013018,0.987,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.133,19.769
159013019,0.158,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.15,19.796
159013020,1.006,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.152,19.8
159013021,1.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.116,19.741
159013022,1.102,0.0,0.0,0.0,0.842,0.26,0.0,0.0,0.03,19.667
159013023,1.065,0.0,0.0,0.0,1.038,0.027,0.0,0.0,0.049,19.697
159014002,1.098,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.095,19.942
159014003,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.09,19.901
159014004,1.295,0.0,0.0,0.0,1.282,0.013,0.0,0.0,0.091,19.872
159014005,2.154,0.0,0.0,0.0,1.392,0.761,0.0,0.0,0.089,19.796
159014006,1.094,0.0,0.0,0.0,1.094,0.0,0.0,0.0,0.087,19.768
159014007,0.798,0.0,0.0,0.0,0.338,0.0,0.0,0.0,0.174,19.837
159014008,0.176,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.18,19.864
159014009,1.815,0.0,0.0,0.0,1.366,0.328,0.0,0.0,0.18,19.869
159014010,1.136,0.0,0.0,0.0,1.103,0.033,0.0,0.0,0.183,19.927
159014011,0.172,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.183,19.969
159014012,0.994,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.182,19.974
159014013,1.009,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.183,20.01
159015001,1.191,0.0,0.0,0.0,1.191,0.0,0.0,0.0,0.038,20.21
159015002,1.106,0.0,0.0,0.0,1.106,0.0,0.0,0.0,0.043,20.176
159015003,1.086,0.0,0.0,0.0,1.086,0.0,0.0,0.0,0.049,20.143
159015004,1.111,0.0,0.0,0.0,1.111,0.0,0.0,0.0,0.054,20.109
159015005,1.104,0.0,0.0,0.0,1.104,0.0,0.0,0.0,0.06,20.076
159015006,1.175,0.0,0.0,0.0,1.175,0.0,0.0,0.0,0.075,20.04
159015009,0.154,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.179,20.106
159015010,2.054,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.151,20.111
159015012,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.15,20.173
159015013,1.018,0.0,0.0,0.0,1.018,0.0,0.0,0.0,0.145,20.178
159015014,1.006,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.14,20.209
159015015,0.162,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.139,20.24
159015016,1.018,0.0,0.0,0.0,1.018,0.0,0.0,0.0,0.134,20.245
159015017,1.01,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.129,20.279
159015018,1.113,0.0,0.0,0.0,0.574,0.0,0.0,0.0,0.116,20.008
159015019,1.034,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.183,20.075
159016001,1.0,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.024,20.448
159016002,1.102,0.0,0.0,0.0,1.102,0.0,0.0,0.0,0.022,20.414
159016003,1.79,0.0,0.0,0.0,1.786,0.004,0.0,0.0,0.033,20.38
159016004,1.104,0.0,0.0,0.0,1.104,0.0,0.0,0.0,0.02,20.345
159016005,1.107,0.0,0.0,0.0,1.107,0.0,0.0,0.0,0.021,20.311
159016006,1.091,0.0,0.0,0.0,1.091,0.0,0.0,0.0,0.027,20.278
159016007,1.197,0.0,0.0,0.0,1.197,0.0,0.0,0.0,0.032,20.244
159016008,1.01,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.124,20.31
159016009,1.007,0.0,0.0,0.0,1.007,0.0,0.0,0.0,0.118,20.344
159016010,0.163,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.117,20.375
159016011,1.018,0.0,0.0,0.0,1.018,0.0,0.0,0.0,0.112,20.38
159016012,1.02,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.112,20.411
159016013,0.157,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.117,20.443
159016014,0.337,0.0,0.0,0.0,0.337,0.0,0.0,0.0,0.177,20.491
159016015,1.01,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.114,20.479
159016016,0.158,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.115,20.51
159016017,1.2,0.0,0.0,0.0,1.161,0.0,0.0,0.0,0.115,20.515
159017001,1.015,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.176,17.176
159017003,1.014,0.0,0.0,0.0,0.0,0.016,0.0,0.0,1.176,17.122
159017004,0.998,0.0,0.0,0.0,0.0,0.316,0.0,0.0,1.134,17.128
159017005,0.967,0.0,0.0,0.0,0.0,0.473,0.0,0.0,1.102,17.142
159017006,1.045,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.066,17.154
159017007,0.977,0.0,0.0,0.0,0.0,0.264,0.0,0.0,1.028,17.166
159017008,1.044,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.991,17.178
159017009,1.153,0.0,0.0,0.0,0.0,0.279,0.0,0.0,0.953,17.19
159017010,1.278,0.0,0.0,0.0,0.0,0.453,0.0,0.0,0.915,17.202
159017011,1.304,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.879,17.215
159017012,1.385,0.0,0.0,0.0,0.0,0.363,0.0,0.0,0.84,17.227
159017013,1.455,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.804,17.24
159017014,1.387,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.77,17.252
159017015,1.172,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.738,17.265
159017016,1.133,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.7,17.277
159017017,1.244,0.0,0.0,0.0,0.0,0.245,0.0,0.0,0.661,17.29
159017018,1.482,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.624,17.303
159017019,1.309,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.591,17.315
159017020,1.3,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.554,17.328
159017021,1.474,0.0,0.141,0.0,0.0,0.281,0.141,0.141,0.511,17.341
159017022,1.358,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.474,17.486
159017023,1.791,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.511,17.473
159017024,1.616,0.0,0.0,0.0,0.0,0.228,0.0,0.0,0.556,17.456
159017025,1.528,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.593,17.456
159017026,1.439,0.0,0.0,0.0,0.0,0.391,0.0,0.0,0.63,17.422
159017027,1.674,0.0,0.0,0.0,0.0,0.665,0.0,0.0,0.666,17.409
159017028,1.71,0.0,0.0,0.0,0.0,0.412,0.0,0.0,0.703,17.387
159017029,1.527,0.0,0.0,0.0,0.0,0.256,0.0,0.0,0.739,17.389
159017030,1.345,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.776,17.397
159017031,1.295,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.813,17.378
159017032,1.365,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.849,17.354
159017033,1.377,0.0,0.0,0.0,0.0,0.463,0.0,0.0,0.885,17.345
159017034,1.434,0.0,0.0,0.0,0.0,0.402,0.0,0.0,0.922,17.321
159017035,1.503,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.959,17.296
159017036,1.543,0.0,0.0,0.0,0.0,0.553,0.0,0.0,0.996,17.278
159017037,1.587,0.0,0.0,0.0,0.0,0.504,0.0,0.0,1.032,17.263
159017038,1.293,0.0,0.0,0.0,0.0,0.064,0.0,0.0,1.068,17.269
159017039,2.903,0.0,0.0,0.0,0.0,0.324,0.0,0.0,1.085,17.215
159017068,2.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,17.521
159018004,1.07,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.313,17.74
159018005,1.15,0.0,0.0,0.0,0.0,0.234,0.0,0.0,0.264,17.761
159018006,1.576,0.0,0.0,0.0,0.0,0.437,0.0,0.0,0.193,17.784
159018009,1.202,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.2,17.621
159018018,1.85,0.0,0.302,0.0,0.0,0.363,0.185,0.302,0.332,17.361
159018019,1.948,0.0,0.334,0.0,0.0,0.236,0.195,0.334,0.294,17.363
159018020,1.075,0.0,0.993,0.015,0.0,0.0,0.107,0.215,0.248,17.364
159018021,1.119,0.0,0.024,0.0,0.0,0.0,0.024,0.024,0.226,17.409
159018023,1.98,0.0,0.0,0.0,0.0,0.471,0.0,0.0,0.209,17.491
159018024,1.14,0.0,0.619,0.522,0.0,0.0,0.114,0.228,0.164,17.368
159018025,1.419,0.0,0.747,0.466,0.0,0.173,0.142,0.284,0.093,17.374
159018026,1.375,0.0,0.002,0.0,0.0,0.147,0.002,0.002,0.094,17.422
159018027,1.167,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.093,17.459
159018028,1.096,0.0,0.0,0.0,0.0,0.329,0.0,0.0,0.09,17.495
159018029,1.299,0.0,0.0,0.0,0.0,0.724,0.0,0.0,0.075,17.531
159018031,2.373,0.0,0.0,0.0,0.0,0.993,0.0,0.0,0.032,17.683
159018032,2.098,0.0,0.0,0.0,0.0,0.856,0.0,0.0,0.0,17.72
159018033,2.193,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0,17.761
159018034,5.239,0.0,0.0,0.0,0.0,3.264,0.0,0.0,0.0,17.805
159018039,2.324,0.0,0.0,0.0,0.0,2.323,0.0,0.0,0.178,17.565
159018040,0.053,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.184,17.867
157001039,10.004,7.752,0.0,2.251,0.0,0.0,1.0,2.001,0.254,22.054
157001040,9.993,8.729,0.0,0.067,0.039,1.158,0.067,0.067,0.0,21.759
157001041,11.994,7.692,0.0,0.066,3.495,0.74,0.066,0.066,0.0,21.752
157001042,10.99,6.474,0.093,4.423,0.0,0.001,1.099,2.198,0.293,22.02
158001024,0.917,0.093,0.824,0.0,0.0,0.0,0.092,0.183,0.257,21.497
157002009,2.736,0.0,0.0,0.0,0.0,2.736,0.0,0.0,1.746,20.119
158001025,0.602,0.0,0.602,0.0,0.0,0.0,0.06,0.12,0.285,21.539
157002001,1506.407,0.551,0.716,247.483,24.036,1231.726,20.0,248.199,0.0,18.586
157002002,4.302,0.0,0.0,0.539,0.0,0.0,0.43,0.539,0.377,21.342
157002003,187.267,0.0,86.365,48.442,25.964,26.496,18.727,37.453,0.524,20.08
157002004,2.428,0.0,0.0,2.428,0.0,0.0,0.243,0.486,2.465,19.425
157002005,0.695,0.0,0.0,0.0,0.0,0.695,0.0,0.0,2.393,19.491
157002006,1.295,0.0,0.0,0.0,0.0,1.295,0.0,0.0,0.151,21.692
157002008,20.581,0.0,0.0,7.77,2.171,10.64,2.058,4.116,0.996,20.918
157002010,5.676,0.0,0.0,0.0,0.0,5.676,0.0,0.0,1.914,19.837
157002011,5.833,0.0,0.0,0.0,0.0,5.833,0.0,0.0,2.133,19.584
157002012,3.172,0.0,0.0,0.0,0.0,3.172,0.0,0.0,1.62,20.141
157002013,2.967,0.0,0.0,0.019,0.0,2.948,0.019,0.019,1.503,20.248
157002014,0.458,0.0,0.0,0.187,0.0,0.271,0.046,0.092,1.607,20.2
157002015,11.801,0.0,0.0,0.095,0.0,11.706,0.095,0.095,1.664,19.82
157002016,2.893,0.0,0.0,2.458,0.0,0.435,0.289,0.579,1.494,20.26
157002017,5.647,0.0,0.0,3.263,0.0,2.384,0.565,1.129,0.858,20.771
157002018,2.838,0.0,0.0,2.499,0.0,0.34,0.284,0.568,0.73,21.015
157002019,1.168,0.0,0.0,0.0,0.0,1.168,0.0,0.0,0.023,21.803
158001021,0.46,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.467,21.561
157003053,2.4,0.0,0.0,0.008,0.0,0.0,0.008,0.008,0.613,22.486
157004001,683.826,0.0,0.0,0.0,0.0,0.935,0.0,0.0,2.76,15.253
157004002,1.009,0.0,0.0,0.0,0.0,0.895,0.0,0.0,2.76,19.027
158001022,0.909,0.0,0.747,0.0,0.0,0.102,0.091,0.182,0.414,21.546
157005007,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,22.428
157005012,0.924,0.0,0.0,0.0,0.0,0.678,0.0,0.0,0.498,22.277
157005013,1.123,0.0,0.0,0.155,0.0,0.968,0.112,0.155,0.431,22.142
158001023,0.811,0.0,0.753,0.0,0.0,0.057,0.081,0.162,0.283,21.489
158001003,2.847,1.278,0.0,0.0,1.569,0.0,0.0,0.0,0.183,21.835
158001006,1.45,0.0,0.0,0.0,0.387,1.063,0.0,0.0,0.0,20.988
158001007,87.966,12.08,0.0,3.936,4.115,61.939,3.936,3.936,0.0,20.908
158001010,0.388,0.146,0.0,0.0,0.031,0.093,0.0,0.0,0.357,21.26
158001013,12.529,11.03,0.0,0.0,1.47,0.028,0.0,0.0,0.16,21.105
158001014,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.314,21.213
158001015,24.688,2.892,1.974,0.0,0.421,9.078,1.974,1.974,0.255,21.228
158001017,0.199,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.494,21.525
158001018,1.535,0.529,0.961,0.0,0.0,0.0,0.153,0.307,0.36,21.402
158001020,0.356,0.089,0.218,0.0,0.0,0.0,0.036,0.071,0.393,21.475
158001026,1.421,1.342,0.079,0.0,0.0,0.0,0.079,0.079,0.188,21.509
158001027,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.205,21.617
158001028,0.121,0.0,0.104,0.0,0.0,0.017,0.012,0.024,0.278,21.648
158001029,0.921,0.0,0.507,0.0,0.0,0.414,0.092,0.184,0.328,21.69
158001030,0.124,0.0,0.124,0.0,0.0,0.0,0.012,0.025,0.348,21.731
158001031,0.297,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.34,21.777
158001032,0.067,0.067,0.0,0.0,0.0,0.001,0.0,0.0,0.382,21.829
158001033,0.371,0.001,0.0,0.0,0.0,0.143,0.0,0.0,0.392,21.85
158001034,0.307,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.396,21.871
158001035,0.78,0.053,0.0,0.0,0.0,0.727,0.0,0.0,0.32,21.858
158001038,2.149,1.237,0.893,0.019,0.0,0.0,0.215,0.43,0.261,21.987
158001041,3.758,0.0,1.717,0.441,0.0,1.599,0.376,0.752,0.368,22.008
158001043,0.308,0.304,0.004,0.0,0.0,0.0,0.004,0.004,0.251,21.978
158001046,0.107,0.055,0.0,0.0,0.0,0.052,0.0,0.0,0.017,21.474
158001051,12.891,7.787,0.0,0.0,0.0,0.656,0.0,0.0,0.0,21.43
158001053,20.75,14.415,1.295,0.0,4.133,0.908,1.295,1.295,0.001,21.536
158001054,11.831,8.757,0.204,0.0,0.0,2.87,0.204,0.204,0.198,21.611
158001055,30.968,10.063,13.153,0.0,0.0,2.29,3.097,6.194,0.143,21.237
158001057,1.228,0.963,0.022,0.0,0.0,0.0,0.022,0.022,0.394,21.427
158001058,0.085,0.0,0.085,0.0,0.0,0.0,0.009,0.017,0.238,21.577
158001059,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.193,21.522
158001062,0.19,0.122,0.0,0.0,0.0,0.068,0.0,0.0,0.022,21.686
158001063,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.358,21.369
158001064,0.259,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.265,21.343
158001065,0.259,0.126,0.133,0.0,0.0,0.0,0.026,0.052,0.298,21.377
158001066,0.145,0.004,0.141,0.0,0.0,0.0,0.014,0.029,0.293,21.389
158002001,0.816,0.0,0.0,0.0,0.0,0.816,0.0,0.0,2.667,19.134
158002002,451.317,0.0,0.0,238.987,70.819,141.512,20.0,90.263,0.073,19.528
158002003,475.509,0.0,0.0,0.0,0.0,0.377,0.0,0.0,2.943,15.537
158002004,114.431,0.0,0.0,86.483,10.373,17.575,11.443,22.886,0.12,18.818
158002005,2.745,0.0,0.0,0.0,0.0,2.745,0.0,0.0,2.651,19.026
158002006,1063.452,0.0,0.0,59.392,91.711,911.699,20.0,59.392,0.073,17.601
158004010,0.691,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,20.886
158004038,13.367,0.0,0.0,0.0,0.0,7.605,0.0,0.0,0.0,20.627
158004056,1.947,0.0,0.0,0.0,0.0,1.559,0.0,0.0,0.0,20.577
158005003,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,20.456
166020005,0.461,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.659,13.058
166020006,1.252,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.705,13.089
166020013,1.561,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.86,13.201
166001054,1.102,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.471,13.688
166003001,0.589,0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.634,13.715
166003002,1.295,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.708,13.758
166003003,0.543,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.732,13.771
166003005,0.833,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.705,13.732
166003025,1.528,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.659,13.758
166004002,2.848,1.102,0.0,0.0,0.0,0.0,0.0,0.0,0.421,13.467
166004003,2.026,2.026,0.0,0.0,0.0,0.0,0.0,0.0,0.545,13.546
166004004,1.379,1.374,0.0,0.0,0.0,0.0,0.0,0.0,0.617,13.662
166004005,0.447,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.605,13.64
166004006,0.786,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.58,13.636
166004007,0.211,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.634,13.703
166004008,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.586,13.65
166004009,1.455,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.466,13.569
166004010,0.186,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.51,13.625
166004026,2.361,0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.425,13.51
166004031,0.057,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.602,13.682
166005001,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827,13.714
166005012,0.717,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.788,13.708
166005019,2.883,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.661,13.668
166005020,0.507,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.68,13.695
166005021,0.905,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.633,13.625
166005022,1.888,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.615,13.598
166005023,1.366,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.721,13.632
166005024,0.057,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.809,13.701
166005037,0.184,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.785,13.708
166008008,0.562,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.832,13.702
166008001,0.231,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.668,13.583
166008002,0.711,0.711,0.0,0.0,0.0,0.0,0.0,0.0,0.615,13.5
166008003,0.323,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.565,13.433
